Episode,Score,Average_Score
3747,245.33046236495372,252.9467443546078
3748,233.95142482264507,252.70003649704853
3749,245.41334043799623,252.20796354442066
3750,95.66138797394552,250.17887777250672
3751,259.3143293193573,250.39883163567686
3752,260.0859987327966,250.45729189531983
3753,306.46107239923265,251.32649018172114
3754,186.93343254131395,250.31577514478732
3755,225.35615860144358,250.21409265761366
3756,255.21440335241473,250.2682946440677
3757,270.5996287407387,250.27200202391703
3758,303.6130143022477,250.39941314862736
3759,224.35799944754604,250.02436488702145
3760,258.58737694805376,249.8604621545595
3761,278.9946888876682,252.55483039736427
3762,218.25088837564275,251.9112378864433
3763,22.31467445913401,249.40973916679687
3764,234.92083153215577,248.83388906175657
3765,202.8148214562882,247.94319899473402
3766,296.1217513725349,248.1742826882554
3767,296.75519177440106,248.26937139526896
3768,272.64409993792174,248.85433988080368
3769,261.1160243613135,248.91086998242255
3770,271.1606376099219,249.37995157196758
3771,-132.8447910604334,245.4469301495939
3772,245.62583001089763,245.40960082877257
3773,271.6610233416484,245.30636947200256
3774,246.26226494315762,245.0072396857232
3775,297.78969720852933,245.32259263664372
3776,261.55764629655357,245.47748186053502
3777,267.38682829383697,245.54989266595726
3778,279.70802481678226,245.93105815403422
3779,217.17058179672784,245.2914945033382
3780,244.93706108521596,244.92955925037884
3781,229.3013535530836,244.4018228452826
3782,208.51577626394769,244.09312892967796
3783,278.15959613450366,244.33235019732692
3784,285.87073169043714,245.63321367737498
3785,297.7398378146516,246.28489102495004
3786,238.6036731555037,246.20920256516013
3787,269.3146151680012,246.16595174047117
3788,249.84222332058806,246.6935662913911
3789,246.95580840361495,246.446444691871
3790,287.68027270061964,246.27594369097434
3791,237.7233752726001,246.27230728891308
3792,195.96805025335945,245.291624686924
3793,210.6681489678604,244.780036491443
3794,288.49089164218697,244.96714258644445
3795,269.91987665998425,244.65488324622766
3796,275.2449105828624,244.73730947057732
3797,267.9138707990978,244.55005896505344
3798,257.6355707334585,244.28811326861432
3799,295.18884256004134,244.34852447159926
3800,248.71616710196528,244.3390976040264
3801,259.33533859727635,244.12113511140325
3802,190.10878372701632,243.16307337028465
3803,282.8937234480702,243.22314288584153
3804,243.83847820869312,243.9043955764287
3805,319.36858113787036,244.26386122323484
3806,281.00395506275663,244.42007747924046
3807,278.6392969368445,244.31958841811726
3808,286.7276445603424,244.50805958674673
3809,250.7985470666597,244.286410828957
3810,288.0248469954396,244.43745911500702
3811,247.06083527009787,244.93222965832592
3812,294.40665990433206,244.94948389667246
3813,220.89074702842157,244.71764562198635
3814,269.1317134563751,245.4726099897813
3815,286.7566311664003,246.07243697285702
3816,143.37046576167964,244.90062808499303
3817,266.08356878286463,244.65093876976022
3818,278.1803719750146,245.1364051620041
3819,5.077107739811126,242.39405630160968
3820,256.41153698999324,242.385737698381
3821,21.152244077566706,240.05347914694596
3822,285.18904282615017,242.06860287991512
3823,244.00290258214358,241.95688427523368
3824,188.9751750011247,241.21157706905421
3825,298.7934073858935,241.51007988019765
3826,323.01318063738745,242.16955225319398
3827,247.11941753984732,241.64146821851543
3828,264.96111868453755,241.30632962398934
3829,259.71187257003567,241.25661430781227
3830,271.24029264235173,241.21754193989582
3831,242.13178099736683,241.5935953322105
3832,243.4566044494349,241.59561590868373
3833,244.09291763042498,241.12934268617573
3834,275.1753173243693,240.7576804494657
3835,235.69243791733325,243.02751387402233
3836,279.3120767300555,243.0985558755522
3837,282.18051736987763,243.22844589360423
3838,289.5738920076601,243.23957661130407
3839,296.28863679493134,244.42182687417792
3840,171.16082876604827,243.70822937754608
3841,255.07092617717583,243.61276218134788
3842,293.29521365268613,243.74420249635494
3843,265.17296970505197,244.09511015982022
3844,248.46658481356843,244.3499626645894
3845,256.3515898919842,245.35280406305574
3846,238.8339445186088,245.33205125772528
3847,282.4089989931453,245.7028366240072
3848,278.2551182124112,246.14587355790485
3849,293.40459895052186,246.6257861430301
3850,281.9450907475631,248.48862317076626
3851,277.18192209530616,248.66729909852572
3852,275.4884075830686,248.82132318702844
3853,262.2309547771123,248.37902201080726
3854,227.1983842970638,248.78167152836474
3855,272.85024700660097,249.25661241241633
3856,268.69691698587883,249.391437548751
3857,234.17735268950463,249.02721478823867
3858,272.6754953700254,248.71783959891644
3859,243.71067053681398,248.91136630980913
3860,294.6818584558371,249.27231112488698
3861,266.0940704187043,249.14330494019734
3862,279.67524289298524,249.75754848537076
3863,235.76993313178505,251.8921010720973
3864,278.8232862754721,252.33112561953044
3865,222.7406330833618,252.53038373580114
3866,300.1905351442987,252.5710715735188
3867,266.4906638941877,252.26842629471668
3868,223.4538275316415,251.7765235706538
3869,246.00283626100287,251.6253916896507
3870,287.5377831670537,251.789163145222
3871,258.1581800179097,255.69919285600545
3872,244.5170787985643,255.6881053438821
3873,233.13359186063778,255.302831029072
3874,232.80053094111616,255.16821368905164
3875,217.31087223775165,254.36342543934384
3876,179.84073264357278,253.54625630281407
3877,277.74656904289475,253.64985371030463
3878,280.3973741576833,253.65674720371365
3879,270.8524039320201,254.19356542506662
3880,231.49080337760935,254.05910284799046
3881,257.3496821983713,254.3395861344434
3882,191.97320740622268,254.17416044586614
3883,226.1136327489901,253.653700812011
3884,210.96341466108709,252.9046276417175
3885,233.16018407569533,252.2588311043279
3886,261.146862091383,252.4842629936867
3887,297.0368123185532,252.76148496519224
3888,90.15167830237515,251.16457951501013
3889,288.14381798781636,251.57645961085214
3890,296.9381066385422,251.66903795023137
3891,249.23176825818447,251.7841218800872
3892,234.25693186956792,252.16701069624926
3893,239.8423231564896,252.45875243813555
3894,245.25299283892494,252.02637345010294
3895,261.39384174411526,251.94111310094428
3896,254.43384577494572,251.73300245286512
3897,96.60262647984113,250.01989000967257
3898,312.9411125902528,250.57294542824044
3899,234.84203960799135,249.96947739871996
3900,297.74196377930303,250.45973536549332
3901,264.087001230901,250.50725199182958
3902,246.0271078040076,251.0664352325995
3903,217.39332579233374,250.41143125604214
3904,258.27769017829223,250.5558233757381
3905,310.2850539410979,250.46498810377037
3906,261.5020898400837,250.2699694515437
3907,256.1681265822559,250.0452577479978
3908,293.2354677776262,250.1103359801706
3909,304.0360646054323,250.64271115555835
3910,8.725639294761805,247.84971907855157
3911,266.3584375330206,248.0426951011808
3912,51.38882463395595,245.61251674847702
3913,111.72423424277046,244.52085162062048
3914,268.126384842418,244.51079833448094
3915,270.31652485205893,244.3463972713375
3916,299.69646256774774,245.90965723939823
3917,301.31623919754173,246.26198394354498
3918,294.4369946105521,246.42455016990036
3919,298.53892617361237,249.35916835423836
3920,257.81835085580894,249.37323649289655
3921,237.27755550931616,251.53448960721408
3922,255.1475181282965,251.2340743602355
3923,228.90129554162567,251.08305828983032
3924,237.53089316658514,251.56861547148495
3925,232.25023541994213,250.90318375182542
3926,240.97094738503446,250.0827614193019
3927,290.7844931163567,250.51941217506698
3928,245.43297698362827,250.32413075805792
3929,280.5509395869308,250.53252142822683
3930,221.90390393843794,250.0391575411877
3931,277.54769999569805,250.393316731171
3932,233.95210516616004,250.29827173833826
3933,298.67605829605714,250.8441031449946
3934,219.7432034783594,250.28978200653447
3935,299.29983353201806,250.92585596268134
3936,240.88572384090077,250.5415924337898
3937,214.84581199104542,249.8682453800015
3938,283.74481373294725,249.80995459725438
3939,277.1493562970368,249.6185617922754
3940,274.99789474501785,250.6569324520651
3941,273.87642012977585,250.8449873915911
3942,254.94958093628503,250.46153106442705
3943,258.26163398527365,250.39241770722924
3944,284.14060119646354,250.74915787105823
3945,238.79932757795194,250.57363524791788
3946,238.86768144671004,250.57397261719893
3947,260.86686688425925,250.35855129611008
3948,303.3875372674037,250.60987548665997
3949,252.51625056426823,250.20099200279748
3950,-16.59575420623821,247.21558355325942
3951,278.65581762460897,247.2303225085525
3952,243.0165621849876,246.90560405457165
3953,254.83333217068702,246.8316278285074
3954,258.7860349596004,247.14750433513282
3955,249.26009457426832,246.91160281080946
3956,287.0563406830742,247.09519704778143
3957,-12.851673000887004,244.62490679087747
3958,288.47801243535116,244.78293196153075
3959,184.86862423703803,244.194511498533
3960,273.39509147086824,243.9816438286833
3961,108.53844154033612,242.40608753989966
3962,221.32901906922922,241.82262530166204
3963,301.5242699754595,242.4801686700988
3964,260.2046261931773,242.2939820692758
3965,279.9305722079821,242.865881460522
3966,252.52605852651905,242.38923669434422
3967,215.67449104038846,241.88107496580625
3968,317.35513848041955,242.820088075294
3969,262.29182993136493,242.98297801199766
3970,266.2393764099072,242.76999394442618
3971,233.81230268301056,242.5265351710772
3972,251.123564078426,242.59260002387583
3973,312.55776427916476,243.38684174806113
3974,285.49693964482947,243.91380583509826
3975,258.7197320406473,244.32789443312723
3976,233.92298087742745,244.86871691546577
3977,242.91173226679314,244.52036854770472
3978,253.74300978829362,244.25382490401088
3979,246.35448656135742,244.0088457303042
3980,251.44239987294807,244.20836169525757
3981,255.69938857402698,244.19185875901414
3982,239.3182356379645,244.66530904133157
3983,276.83552460329514,245.17252795987457
3984,264.5545658931429,245.70843947219518
3985,284.4098284498582,246.2209359159368
3986,233.12029669319054,245.94067026195486
3987,274.39483956167095,245.71425053438605
3988,259.7180272649064,247.40991402401133
3989,290.08818520762486,247.42935769620942
3990,270.567180181274,247.16564843163675
3991,293.92255135058804,247.61255626256076
3992,233.22657960011784,247.60225273986632
3993,224.51515693183305,247.44898107761975
3994,291.330587417419,247.90975702340472
3995,311.32333648169583,248.4090519707805
3996,297.95169771261413,248.84423049015717
3997,233.7188262728241,250.215392488087
3998,270.6887111417579,249.79286847360203
3999,287.68184360760335,250.32126651359812
4000,231.91036502553138,249.6629505260604
4001,277.9604439210864,249.80168495296223
4002,294.8549152205551,250.28996302712775
4003,293.0242953617098,251.04627272282153
4004,276.30388616070456,251.22653468264565
4005,244.69265184886476,250.57061066172332
4006,240.7932478730395,250.3635222420529
4007,276.34391134284135,250.56528008965878
4008,281.4868465622978,250.44779387750546
4009,296.4086706594129,250.37151993804528
4010,228.4522820968586,252.56878636606626
4011,249.69422732533621,252.40214426398944
4012,282.9115973450764,254.71737199110058
4013,88.02292236254578,254.48035887229838
4014,236.56873912787242,254.16478241515287
4015,250.23626384729093,253.96397980510523
4016,284.76667375786934,253.81468191700645
4017,235.70984569079948,253.15861798193902
4018,241.61967917676122,252.63044482760108
4019,239.48414825085916,252.03989704837358
4020,276.3361453348113,252.2250749931636
4021,280.65466274409584,252.6588460655114
4022,224.60848785273214,252.35345576275574
4023,293.36509299837564,252.99809373732322
4024,259.7253908357186,253.22003871401455
4025,231.3986871573481,253.2115232313886
4026,255.83507362494254,253.36016449378766
4027,283.6903061153208,253.2892226237773
4028,268.62648235581605,253.5211576774992
4029,249.01875162290193,253.2058357978589
4030,291.65295362845154,253.90332629475907
4031,263.98737460120776,253.76772304081413
4032,237.92383207164892,253.80744030986907
4033,245.50980690255145,253.275777795934
4034,286.7416327830482,253.94576208898087
4035,252.11612424236108,253.47392499608435
4036,272.5294665428104,253.79036242310343
4037,301.62466679911154,254.6581509711841
4038,274.7256073422466,254.56795890727707
4039,255.31754402487834,254.34964078455548
4040,284.99013742766135,254.4495632113819
4041,271.200889536332,254.42280790544746
4042,241.24355315427053,254.28574762762727
4043,233.91052131771107,254.04223650095165
4044,263.7990847737889,253.83882133672495
4045,232.41339291635117,253.7749619901089
4046,248.1644077518463,253.8679292531603
4047,185.04437140870183,253.10970429840472
4048,194.3765757822816,252.01959468355352
4049,259.713794314128,252.0915701210521
4050,242.16227985274335,254.6791504616419
4051,289.5212530362154,254.78780481575797
4052,258.20094505778195,254.93964864448594
4053,245.4333939351004,254.84564926213005
4054,218.84295721316707,254.44621848466576
4055,280.86724445073355,254.7622899834304
4056,269.75078320588034,254.58923440865848
4057,217.69623130015324,256.89471345166885
4058,265.58263160399747,256.66575964335533
4059,250.10879770875957,257.31816137807255
4060,226.4272265291873,256.8484827286557
4061,294.59479813643304,258.70904629461677
4062,236.01218776659644,258.85587798159037
4063,193.46051243911228,257.77524040622694
4064,282.29310105860316,257.99612515488116
4065,254.94038772116807,257.7462233100131
4066,265.03263121801757,257.8712890369281
4067,250.45313752275177,258.21907550175166
4068,171.39069783496683,256.7594310952971
4069,267.79922577856,256.81450505376904
4070,296.16731134881434,257.1137844031581
4071,253.04754887967806,257.3061368651248
4072,254.14376478976837,257.33633887223823
4073,266.7742786045535,256.8785040154921
4074,291.60943482665033,256.9396289673103
4075,196.77993007908452,256.32023094769465
4076,285.43906509050544,256.83539178982545
4077,272.7468693662959,257.1337431608205
4078,304.70915660694186,257.64340462900697
4079,253.31111968154153,257.7129709602088
4080,251.02256616041606,257.7087726230835
4081,270.20582196274466,257.8538369569707
4082,206.39979558620394,257.524652556453
4083,284.4747337914723,257.6010446483349
4084,293.24488794316926,257.88794786883506
4085,255.15177839448523,257.59536736828136
4086,219.04883870375528,257.45465278838697
4087,281.7527812370163,257.5282322051405
4088,272.49539500185864,257.65600588251
4089,291.19767400438263,257.6671007704776
4090,283.6816852298941,257.79824582096376
4091,296.53957904427875,257.82441609790067
4092,258.73015757245264,258.079451877624
4093,253.77016917797837,258.3720020000855
4094,225.41558955939985,257.71285202150534
4095,268.29025229443084,257.2825211796326
4096,237.24205490919857,256.6754247515985
4097,237.74572888795717,256.71569377774983
4098,289.7852364336343,256.9066590306686
4099,232.81188429268758,256.35795943751947
4100,271.4097183787559,256.7529529710517
4101,245.77413940459556,256.4310899258868
4102,286.71937938744225,256.3497345675557
4103,222.01093652099405,255.6396009791485
4104,257.82690651941374,255.45483118273557
4105,244.61787905324113,255.45408345477932
4106,244.56755145994128,255.49182649064838
4107,207.95251345016993,254.8079125117216
4108,302.28879065068384,255.01593195260548
4109,293.5239522097187,254.98708476810853
4110,265.24252396768725,255.35498718681686
4111,272.445829116091,255.5825032047244
4112,254.28292138812932,255.29621644515498
4113,275.22647807460004,257.1682520022755
4114,270.4554950673786,257.50711956167055
4115,285.9343542758065,257.8641004659557
4116,277.4476558044092,257.7909102864211
4117,38.29752336330864,255.81678706314614
4118,265.8861159513754,256.05945143089235
4119,221.95470756501706,255.8841570240339
4120,270.48299728892016,255.825625543575
4121,280.5002839605088,255.8240817557391
4122,272.59512672267476,256.3039481444385
4123,264.80030030974206,256.0183002175522
4124,288.09643149613925,256.30201062415637
4125,264.60370235890616,256.634060776172
4126,217.5558222921867,256.2512682628444
4127,276.6821753806199,256.1811869554974
4128,282.72881590431393,256.3222102909824
4129,266.2030561959706,256.49405333671314
4130,252.73485834953243,256.1048723839239
4131,254.3447216672503,256.0084458545843
4132,286.47421780550735,256.4939497119229
4133,234.81557049322478,256.38700734782964
4134,295.4703468561173,256.4742944885603
4135,226.56353391564437,256.21876858529316
4136,244.14871423525963,255.93496106221767
4137,309.3225310403569,256.01193970463015
4138,180.55365609569583,255.07022019216458
4139,299.1036883927047,255.5080816358429
4140,53.527771177017314,253.19345797333645
4141,235.5025954979769,252.83647503295288
4142,264.85730183210165,253.07261251973117
4143,299.880651741467,253.73231382396875
4144,290.28115684553757,253.9971345446862
4145,257.4326661101044,254.24732727662374
4146,293.26768421125576,254.69836004121785
4147,260.4447445371874,255.45236377250274
4148,233.2973610385297,255.8415716250652
4149,274.68948601487557,255.9913285420727
4150,311.10579767332,256.6807637202785
4151,258.316704605524,256.3687182359715
4152,257.07388257976464,256.35744761119133
4153,209.03328369342216,255.99344650877458
4154,306.0752772690257,256.86576970933316
4155,315.8684991544093,257.2157822563699
4156,254.4853416046163,257.06312784035725
4157,229.74067008406487,257.18357222819645
4158,288.60989269321084,257.41384483908854
4159,198.09611247112042,256.89371798671215
4160,307.9819573467259,257.70926529488753
4161,239.372978480413,257.1570470983273
4162,241.00309391688788,257.2069561598302
4163,243.32457440770045,257.7055967795161
4164,288.0164122355643,257.7628298912857
4165,215.60372357755645,257.36946324984956
4166,286.1881798461801,257.5810187361312
4167,190.83130146916344,256.98480037559534
4168,267.12495802039564,257.9421429774496
4169,280.08377802915754,258.06498849995563
4170,312.9053484339353,258.2323688708068
4171,273.689098120126,258.43878436321125
4172,296.8547746160813,258.8658944614744
4173,241.53441603177126,258.61349583574656
4174,21.28726109800961,255.91027409846018
4175,278.3487988171473,256.7259627858408
4176,232.78530146054524,256.19942514954124
4177,242.76607948314333,255.8996172507097
4178,268.13964549266836,255.53392213956695
4179,287.5969955791418,255.876780898543
4180,260.1789168100472,255.96834440503932
4181,239.4414271526872,255.6607004569387
4182,251.73042339658946,256.11400673504255
4183,289.96002801045813,256.1688596772324
4184,236.15282376331604,255.59793903543388
4185,252.0104213571594,255.56652546506058
4186,270.90132847668207,256.0850503627899
4187,277.15939226029894,256.0391164730227
4188,286.55701101144814,256.1797326331186
4189,265.96581356472694,255.92741402872204
4190,263.51718447934627,255.7257690212166
4191,244.2587866986165,255.20296109775998
4192,309.85767163211983,255.71423623835662
4193,305.37849467906125,256.2303194933675
4194,236.8886001999656,256.3450495997731
4195,281.8414314304458,256.4805613911333
4196,239.39954375795364,256.5021362796208
4197,268.96090071253695,256.81428799786664
4198,251.9861189281198,256.43629682281147
4199,239.90659142394992,256.5072438941241
4200,294.9548268581292,256.74269497891777
4201,240.0490969223083,256.68544455409494
4202,253.55691860810532,256.3538199463016
4203,280.53485382888385,256.9390591193805
4204,247.00783901673995,256.8308684443537
4205,261.3115245808295,256.9978048996296
4206,282.12882804978165,257.37341766552805
4207,288.6788768402316,258.18068129942867
4208,288.9208004279759,258.0470013972016
4209,240.06818370538096,257.5124437121582
4210,305.92791922962374,257.91929766477756
4211,265.40101756897354,257.84884954930635
4212,249.86413457086564,257.8046616811338
4213,236.3212905445203,257.41560980583296
4214,253.71511900666127,257.2482060452258
4215,142.20077695780458,255.8108702720458
4216,293.4590536316519,255.97098425031822
4217,283.98536733200774,258.4278626900052
4218,294.5296998977861,258.71429852946926
4219,304.8261003939207,259.5430124577583
4220,268.1906850388227,259.52008933525735
4221,242.0256682372443,259.13534317802475
4222,265.73972155419676,259.0667891263399
4223,268.43182238147944,259.1031043470573
4224,265.4537118285833,258.87667715038174
4225,247.02820391987393,258.7009221659914
4226,274.7874210490096,259.2732381535597
4227,246.6887022936149,258.9733034226896
4228,247.41913033208354,258.6202065669672
4229,240.27862772111857,258.36096228221874
4230,279.8714613121093,258.63232831184456
4231,244.15453926319447,258.530426487804
4232,293.61582420328307,258.6018425517818
4233,307.5511384134734,259.3291982309842
4234,264.45402172047955,259.01903497962786
4235,278.86817341627136,259.5420813746341
4236,275.4738815753314,259.8553330480348
4237,273.1605797556738,259.493713535188
4238,239.64592688039738,260.084636243035
4239,260.8570410297301,259.7021697694052
4240,296.0815360122769,262.12770741775785
4241,277.4245069021849,262.5469265317999
4242,249.2590080938567,262.3909435944175
4243,312.5011799670523,262.51714887667333
4244,294.8393879848808,262.5627311880668
4245,240.09986066304128,262.38940313359615
4246,276.85111709779494,262.22523746246156
4247,315.6272817813636,262.7770628349033
4248,285.0932128430951,263.2950213529489
4249,238.7239375236798,262.93536586803697
4250,309.6869984075633,262.9211778753794
4251,290.2530081824772,263.2405409111489
4252,241.49906070926647,263.08479269244395
4253,272.34479539569384,263.7179078094667
4254,279.4261692881374,263.4514167296578
4255,274.0332618027556,263.03306435614127
4256,273.09126560220307,263.2191235961172
4257,284.94849414480814,263.77120183672463
4258,266.4180865372395,263.5492837751649
4259,252.5012136632869,264.0933347870866
4260,279.4346683112145,263.8078618967315
4261,270.5248936008537,264.11938104793586
4262,281.6041739629925,264.52539184839685
4263,302.09028482700967,265.1130489525899
4264,246.4943388146558,264.69782821838083
4265,289.2328542711074,265.43411952531636
4266,319.0710401852995,265.7629481287076
4267,218.1769314040261,266.0364044280562
4268,270.99162294902465,266.0750710773425
4269,276.11678956640856,266.03540119271497
4270,264.74611913013985,265.55380889967705
4271,248.69704298303748,265.30388834830615
4272,257.3932257155008,264.90927285930036
4273,299.7051898720488,265.4909805977031
4274,252.747447728907,267.8055824640121
4275,256.6110669820557,267.5882051456612
4276,235.0764304605404,267.61111643566113
4277,237.53303417003733,267.5587859825301
4278,248.0140334991153,267.3575298625945
4279,263.43860174385196,267.11594592424166
4280,258.0055385972711,267.09421214211386
4281,263.92149645753085,267.3390128351623
4282,277.9042642158376,267.6007512433548
4283,271.5826222157631,267.41697718540786
4284,259.5444850353107,267.6508937981278
4285,303.9447095221625,268.1702366797779
4286,294.62601806859055,268.407483575697
4287,281.49194335322255,268.4508090866262
4288,294.28174269866685,268.52805640349834
4289,290.0398790768702,268.7687970586198
4290,283.9129174524071,268.9727543883504
4291,255.7725039098895,269.08789156046305
4292,236.06205417340186,268.3499353858759
4293,262.0036721946208,267.91618716103153
4294,254.05621490944608,268.0878633081263
4295,251.00119407861519,267.77946093460804
4296,170.33619956916277,267.0888274927201
4297,292.6820623035795,267.32603910863054
4298,250.2024863233682,267.30820278258295
4299,311.58779222062265,268.02501479054973
4300,255.05446115437778,267.62601113351224
4301,274.55409733004353,267.97106113758963
4302,266.7879258865229,268.1033712103738
4303,229.1498961589948,267.58952163367485
4304,300.6326884506146,268.1257701280136
4305,285.1121888555168,268.36377677076047
4306,269.2982519496767,268.2354710097594
4307,258.54308079162934,267.93411304927344
4308,256.0113430966966,267.60501847596066
4309,229.63557735505054,267.50069241245734
4310,277.53087652692835,267.21672198543035
4311,241.71350173223962,266.979846827063
4312,267.2045632654871,267.15325111400927
4313,278.16787902385636,267.57171699880263
4314,291.35946542946385,267.94816046303066
4315,317.24991383596966,269.6986518318123
4316,245.40170067924888,269.2180783022883
4317,297.93739023162783,269.3575985312845
4318,273.3661409564218,269.1459629418709
4319,268.6712594810098,268.7844145327418
4320,258.9590550652109,268.69209823300565
4321,281.36028205377215,269.08544437117087
4322,309.42429377474275,269.52229009337634
4323,238.75975231920984,269.22556939275364
4324,283.84904298121575,269.40952270428
4325,306.5625627115549,270.0048662921968
4326,275.9188807789975,270.0161808894967
4327,244.0583924805173,269.9898777913657
4328,254.12180026974252,270.0569044907423
4329,297.95257507626263,270.63364396429375
4330,242.43538926806875,270.25928324385336
4331,248.93273164767226,270.3070651676981
4332,277.91009228099153,270.1500078484752
4333,262.68630035789585,269.7013594679194
4334,297.78679316586044,270.03468718237326
4335,287.011181872102,270.1161172669315
4336,266.85844332154153,270.02996288439357
4337,258.38289547479155,269.8821860415848
4338,139.09271059559313,268.8766538787367
4339,244.87911212566814,268.71687458969615
4340,286.561353135119,268.6216727609246
4341,280.7551461980063,268.65497915388283
4342,270.7052560893982,268.86944163383816
4343,306.15517850214053,268.8059816191891
4344,263.8206478190136,268.49579421753043
4345,271.35965685104463,268.8083921794104
4346,285.07296945053054,268.89061070293775
4347,272.710897472343,268.46144685984757
4348,274.0812127534286,268.35132685895087
4349,263.284807457845,268.59693555829256
4350,227.39967791523867,267.7740623533693
4351,271.3967873145998,267.58550014469057
4352,288.0385491982985,268.0508950295809
4353,264.11554372517156,267.9686025128757
4354,269.43466059979687,267.8686874259922
4355,264.178539112366,267.77014019908836
4356,254.46925085192584,267.5839200515856
4357,279.4394975031164,267.5288300851687
4358,302.22463310591223,267.88689555085534
4359,296.680380381311,268.3286872180356
4360,241.09643919147993,267.9453049268383
4361,308.92078143778656,268.3292638052076
4362,255.5722361168924,268.0689444267466
4363,289.93709956582586,267.9474125741347
4364,289.5222055395521,268.37769124138373
4365,262.3347460624756,268.10871015929735
4366,274.64356869130523,267.6644354443575
4367,-204.91043035413364,263.4335618267758
4368,254.41403133064406,263.26778591059207
4369,261.1086359021035,263.117704373949
4370,270.9757958070827,263.18000114071845
4371,235.59889257930357,263.0490196366811
4372,283.0720488134187,263.30580786766023
4373,262.31229011193074,262.9318788700591
4374,286.4750056342867,263.2691544491129
4375,293.690978789875,263.6399535671911
4376,287.7154103433714,264.1663433660194
4377,260.70072300849125,264.39802025440395
4378,297.2156249969717,264.8900361693825
4379,248.52237799103187,264.74087393185425
4380,275.455733498306,264.91537588086464
4381,302.65845239181886,265.30274544020745
4382,295.13509216451297,265.47505371969424
4383,265.88050691187,265.41803256665537
4384,268.1223973692865,265.5038116899951
4385,301.797757434911,265.4823421691226
4386,302.18764892661744,265.55795847770287
4387,250.84992970164814,265.25153834118714
4388,297.609843701171,265.28481935121215
4389,230.44149944706953,264.68883555491414
4390,308.7237014005701,264.93694339439577
4391,274.64588005189194,265.12567715581577
4392,280.4353529551155,265.5694101436329
4393,282.91345083426177,265.7785079300293
4394,262.00330502582256,265.8579788311931
4395,290.2228419264334,266.2501953096713
4396,294.0623305571248,267.48745661955087
4397,303.7313784462583,267.5979497809777
4398,289.17208044444146,267.9876457221884
4399,223.48770997860092,267.10664489976824
4400,280.25328994588983,267.3586331876833
4401,283.7269524559977,267.4503617389429
4402,256.73016314980333,267.34978411157573
4403,293.76214870062427,267.995906636992
4404,261.0372736871823,267.5999524893577
4405,259.13293607296964,267.3401599615322
4406,270.69881786918677,267.3541656207273
4407,269.23590594762516,267.4610938722872
4408,276.6537360727698,267.66751780204794
4409,279.4552964670528,268.165714993168
4410,248.6247118366206,267.8766533462649
4411,265.8744386946286,268.11826271588876
4412,290.37054310028043,268.3499225142367
4413,239.7098101475029,267.9653418254732
4414,245.22319911977158,267.5039791623763
4415,291.42015356609227,267.24568155967756
4416,228.08736169708806,267.07253816985593
4417,270.85779611208346,266.8017422286605
4418,293.0737902656426,266.9988187217527
4419,271.47449996222315,267.02685112656485
4420,287.5529573333569,267.31279014924627
4421,280.8172334134317,267.3073596628429
4422,280.01851530680585,267.0133018781635
4423,283.0613295545935,267.4563176505173
4424,277.8753435652938,267.3965806563581
4425,254.18555929461255,266.87281062218864
4426,270.85756203878384,266.8221974347866
4427,287.94964685953187,267.2611099785767
4428,247.70074363609461,267.1968994122402
4429,223.48665419666298,266.45224020344426
4430,295.1729251493747,266.97961556225727
4431,268.35648431283676,267.1738530889089
4432,310.63117482904465,267.5010639143895
4433,285.1763053865476,267.725963964676
4434,262.8115412125519,267.3762114451429
4435,267.6474114496154,267.18257374091803
4436,230.63593381845357,266.8203486458871
4437,277.2116016815562,267.00863570795474
4438,207.75685778520563,267.6952771798509
4439,267.54690425681036,267.9219551011623
4440,294.22160345521297,267.9985576043633
4441,302.0599438816413,268.2116055811997
4442,288.58842858608875,268.3904373061665
4443,287.55082431453405,268.20439376429044
4444,246.93740133475237,268.03556129944786
4445,248.38414078185923,267.805806138756
4446,293.90774582680194,267.89415390251867
4447,271.06098416844685,267.87765476947965
4448,291.8490755719255,268.05533339766464
4449,243.9502117172948,267.8619874402592
4450,249.82113629886373,268.0862020240954
4451,263.64504652307437,268.0086846161802
4452,263.69414093316533,267.76524053352887
4453,268.19003694184835,267.80598546569564
4454,291.8522632536408,268.0301614922341
4455,261.8409706602123,268.0067858077125
4456,256.4412296557044,268.02650559575034
4457,254.8651667068096,267.78076228778724
4458,244.73202777479787,267.20583623447607
4459,245.1696490574294,266.6907289212373
4460,234.7339664397695,266.62710419372013
4461,266.41537200414473,266.20205009938377
4462,265.29407919418145,266.2992685301566
4463,260.7005593279656,266.00690312777806
4464,298.73593005173575,266.0990403728999
4465,236.64026422226613,265.8420955544978
4466,267.6485597266029,265.7721454648508
4467,259.60181864688553,270.41726795486096
4468,267.7861951763471,270.55098959331804
4469,269.7759855919621,270.6376630902166
4470,268.1368066545892,270.60927319869165
4471,297.4291212531692,271.2275754854303
4472,242.53572046772453,270.82221220197334
4473,282.06117627739786,271.019701063628
4474,240.1461627734206,270.55641263501934
4475,305.23612633118944,270.6718641104326
4476,262.3573131850419,270.41828313884923
4477,279.8717822410348,270.6099937311747
4478,295.4680216029523,270.5925176972345
4479,279.61369517940443,270.9034308691182
4480,294.27199812416654,271.09159351537687
4481,273.6271920607288,270.8012809120659
4482,280.2645903602099,270.6525758940229
4483,255.0264242392614,270.5440350672968
4484,276.7640437981138,270.6304515315851
4485,284.24361997066524,270.4549101569426
